,PostId,Title,Body,AnswerCount,AcceptedAnswerId
381,34644754,How would I select all embedded documents of the same type in mgo Mongodb?,"I have a go application which uses mgo/mongodb. I'm using embedded documents rather than relational ones. 

So I have... (some code redacted for brevity).

type User struct {
    Id          bson.ObjectId `bson:""_id,omitempty"" json:""id""`
    Name        string        `form:""name"" bson:""name"" json:""name""`
    Password    string        `form:""password"" bson:""password,omitempty"" json:""password"" binding:""required""`
    Email       string        `form:""email"" bson:""email,omitempty"" json:""email"" binding:""required""`
    Artists     []Artist      `form:""artists"" bson:""artists,omitempty"" json:""artists"" inline`
    Releases    []Release     `form:""releases"" bson:""releases,omitempty"" json:""releases"" inline`
    ContentFeed []Content     `form:""content_feed"" bson:""content_feed,omitempty"" json:""content_feed"" inline`
    Profile     Profile       `form:""profile"" bson:""profile,omitempty"" json:""profile"" inline`
    TopTracks   []Track       `form:""top_tracks"" bson:""top_tracks"" json:""top_tracks"" inline`
}

type Artist struct {
    Id     bson.ObjectId `bson:""_id,omitempty"" json:""id""`
    Title  string        `form:""title"" bson:""title"" json:""title""`
    Genres string        `form:""genres"" bson:""genres"" json:""genres""`
}

func (repo *ArtistRepo) GetArtists() ([]Artist, error) {
    results := &[]Artist{}
    err := repo.collection.Find(???).All(results)
    return results, err
}


I'm trying to get all of the artists, from all of the users essentially. But I can't figure what I need in my query? I've touched briefly on Map/Reduce, but it didn't seem to apply to what I'm trying to do. 
",1,34645031.0
382,34696852,Go - JSON Decoder not initializing my struct,"I am trying to decode some JSON retrieved via http.Get. However, when I check the structs I initialize with fmt.Println, they are always empty.

I suspect it is because my struct's structure does not agree with the returned JSON, but I am not sure how to fix it. In general, I am not exactly quite sure how the decoder works.

This is the JSON:

{
  ""response"":[
    {
      ""list"": {
        ""category"":""(noun)"",
        ""synonyms"":""histrion|player|thespian|role player|performer|performing artist""
      }
    },
    {
      ""list"": {
        ""category"":""(noun)"",
        ""synonyms"":""doer|worker|person|individual|someone|somebody|mortal|soul""
      }
    }
  ]
}


Here is what i have tried so far:

type SynonymResponse struct {
    lists []SynonymList
}

type SynonymList struct {
    category string
    synonyms string
}

var synonyms SynonymResponse;
dec := json.NewDecoder(response.Body)
err := dec.Decode(&synonyms)
if err != nil {
    log.Fatal(err)
}
fmt.Println(synonyms)


EDIT: Per @Leo's answer and @JimB's hint, there are two issues with my attempt. Below is the proper set of structs, though as Leo pointed out, this will be empty: 

type SynonymResponses struct {
    resp []SynonymResponse
}

type SynonymResponse struct {
    listo SynonymList
}

type SynonymList struct {
    cat string
    syns string
} 

",1,34696916.0
383,34716700,How to print os.args[1:] without braces in Go?,"When I tried to print command line arguments using

    fmt.Println(os.Args[1:])


I got result like 

[Gates Bill]


How can I get rid of the [] around the arguments? And Go seems to eat all the commas in the arguments, how can I get the output like

Last name, First name
Gates, Bill

",2,
384,34724912,go on OS X - Two libraries call system functions,"I am finding it difficult to write something with more or less common UI at least for Mac. My application has to have tray icon and be able to show system notifications

The issue is the goroutines themselves. Any call to UI frameworks on Mac requires that the call is made from main thread, or at least in a thread-safe manner.

The issue arise when I am already running UI (well, for GUI application that is a must, no?) and try to show notification. The reason for this seems to be that systray package Init function has to be locked to main thread using runtime.LockOsThread and never releases it. Then if I try to show notification which also requires runtime.LockOsThread it causes following error:

2016-01-11 22:56:27.973 main[30162:4094392] *** Assertion failure in +[NSUndoManager _endTopLevelGroupings], /Library/Caches/com.apple.xbs/Sources/Foundation/Foundation-1256.1/Misc.subproj/NSUndoManager.m:359
2016-01-11 22:56:27.974 main[30162:4094392] +[NSUndoManager(NSInternal) _endTopLevelGroupings] is only safe to invoke on the main thread.
2016-01-11 22:56:27.977 main[30162:4094392] (
    0   CoreFoundation                      0x00007fff8d42bae2 __exceptionPreprocess + 178
    1   libobjc.A.dylib                     0x00007fff8bb03f7e objc_exception_throw + 48
    2   CoreFoundation                      0x00007fff8d42b8ba +[NSException raise:format:arguments:] + 106
    3   Foundation                          0x00007fff8cb4c88c -[NSAssertionHandler handleFailureInMethod:object:file:lineNumber:description:] + 198
    4   Foundation                          0x00007fff8cad24c1 +[NSUndoManager(NSPrivate) _endTopLevelGroupings] + 170
    5   AppKit                              0x00007fff8514206a -[NSApplication run] + 844
    6   main                                0x0000000004166200 nativeLoop + 128
    7   main                                0x0000000004165bca _cgo_8c6479959095_Cfunc_nativeLoop + 26
    8   main                                0x000000000405a590 runtime.asmcgocall + 112
)
2016-01-11 22:56:27.977 main[30162:4094392] *** Assertion failure in +[NSUndoManager _endTopLevelGroupings], /Library/Caches/com.apple.xbs/Sources/Foundation/Foundation-1256.1/Misc.subproj/NSUndoManager.m:359
2016-01-11 22:56:27.978 main[30162:4094392] An uncaught exception was raised
2016-01-11 22:56:27.978 main[30162:4094392] +[NSUndoManager(NSInternal) _endTopLevelGroupings] is only safe to invoke on the main thread.


Is there a workaround that? All I could think of so far is to put UI and Notifications into separate binaries and make them to communicate with main over some sort of IPC. But I may be missing something.
",2,
385,34823724,Golang - TLS handshake error,"I am running a https web server in go. I am testing it using a angular web app (Chrome browser) that makes ajax calls to the web server. 

If I keep hitting the web server continuously everything seems working. But whenever I leave it idle for sometime and hit the web server the ajax call from browser doesn't get a response. Almost always I see this log line in my server log.

2016/01/16 04:06:47.006977 http: TLS handshake error from 42.21.139.47:51463: EOF

I can confirm that the IP address is my IP address. 

I am starting my https server like this:

r := mux.NewRouter()
r.HandleFunc(""/status"", handleStatus)
setUpLoginEndpoint(&cfg.Session, r)
setUpLogoutEndpoint(cfg.Session.CookieName, r)
setUpChangePasswordEndpoint(cfg.Session.CookieName, r)
setUpMetricSinkEndpoint(cfg.Metric.SinkApiKey, r)
setUpMetricQueryEndpoint(cfg.Session.CookieName, r)
http.ListenAndServeTLS("":443"", ""../cert.pem"", ""../keys.pem"", &Server{r})


I can confirm that I am closing the request body in every handler using defer r.Body.Close().

I am using go 1.5.2. 

Any help would be appreciated.

Regards,

Sathya
",1,34889113.0
386,34829606,Variable floating-point precision format string,"I'm trying to print floating point numbers as percentages, and I'd like for the number of digits after the decimal place to vary as needed. Currently I have:

fmt.Printf(""%.2f%%\n"", 100*(value/total))


The problem is that if my percentage is, say, exactly 50, I will get the following output:

50.00%


While what I want is to get:

50%


Is there any way for the format string to indicate that a maximum of 2 digits of precision should be used, but only if needed?
",3,34829815.0
387,34837805,len(string) == 0 or len(string) < 1,"In Go, to check if a string is empty this can be used:

len(str) == 0


or 

len(str) < 1


or 

str == """"


Basically is just a meter of choosing an operator ==, , !=, but in terms of performance wish option is better ?

My guess is that == just compares and don't iterate through the values like  or either  could do, therefore wondering what is the best approach practice for this.
",2,34837911.0
388,34875888,How to tell whether a tcplistener is closed?,"In Golang, i can close a TCPListener, however, i can not tell whether a TCPListener is closed or not. This info could be used to do some other logic in program.
",1,
389,34926930,Go equivalent of GCD serial dispatch queue,"Is there Go equivalent of Apple's GCD serial dispatch queue? 

So far I have only found a solution that is a channel of functions. 

work := make(chan func()) 


I would have a function receive from this channel and call the received functions. The functions must be executed in FIFO order. 

Is there a better method or structure to do this in Go?

This shouldn't make a difference but I am looking to queue SQL queries to run in FIFO for this. 
",2,35348490.0
390,34947001,How do I generate a unique token (for e-mail verification)?,"I want to implement a system that after user signs up, user will receive an email includes a link to verify this email is for that user.

The way I generate the token for verifying the email is like this:

import (
    ""crypto/rand""
    ""encoding/base64""
)

func generateToken() (string, error) {
    b := make([]byte, 35)
    _, err := rand.Read(b)
    if err != nil {
        return """", err
    }
    return base64.URLEncoding.EncodeToString(b), nil
}


But what I want to ask is if this method is OK? How to make all the token generated by this method is unique ? 

What is the normal way to implement this system ?

Please give me some ideas and tell me if this method of generating token is good.

Thanks.
",3,
391,34995808,'declared and not used' because Go compiler can't consider loops?,"Poor title, but I didn't know how else to describe it within the character limit.

As a learning exercise, I'm trying to write a little Go program that simulates a lottery draw. It draws six random numbers to be the winning set, then continually draws random arrays of random ints until you get that set again.

First I wrote a function which takes a channel and infinitely loops ""add array of 6 random ints to the channel"":

func draw(ch chan<- [6]int) {
    generator := rand.New(rand.NewSource(time.Now().UnixNano()))
    for {
        ch <- [6]int{
            generator.Intn(100),
            generator.Intn(100),
            generator.Intn(100),
            generator.Intn(100),
            generator.Intn(100),
            generator.Intn(100),
        }
    }
}


Then in main() I specify two OS threads, create a channel that can hold 250 arrays of 6 ints, and start my draw() function in a goroutine.

runtime.GOMAXPROCS(2)
ch := make(chan [6]int, 250)
go draw(ch)


Next I take a winning set (eg [4 8 15 16 23 42]) from the channel, then a 'current' set, meaning the most recent draw. I set my game_played counter to 1:

winning := <- ch
current := <- ch
games_played := 1


Here's the tricky bit.

In an infinite loop, I check if the current draw is equal to the winning draw. If it is, I print the number of games played, and break from the loop.

If it isn't, I set current to a new draw, and increment the counter. The loop should then run the if winning == current... check again over and over until there's a match.

for {
    if winning == current {
        fmt.Println(games_played)
        break
    } else {
        current := <- ch
        games_played += 1
    }
}


Here's the problem: that fourth-last line, current := , throws a compiler error, 'current declared and not used'. I want to say ""Yeah, I know it's not used after that point reading downward, but it's declared inside a loop, so its value matters on the next iteration."" But I can't work out how, or if I've done something stupid. I'm totally clueless about Go, obviously. But to me, thinking through it, the logic is sound. Am I messing something up?

(Note: I'm aware of the oversight that a draw of [1 2 3] won't be equal to [2 3 1], ignoring that for now.)
",1,34995923.0
392,35029311,What is the most secure way to upload a file receiving from browser(client)?,"I am writing a web app using Golang, and I am writing the file upload part now, but I don't know what is the most secure way to do it.

Can anyone give me some information? Thanks.

Edit: I mean how to prevent users upload their file to the position other than the position I want. User may modify the filename to cause it to be uploaded to a specific directory. Are there any way to prevent it?

And I want to ask if the hacking technique like web shell workable to the web app written in Golang? I think is not, but I want to check if my thinking is right.
",1,
393,35036951,TimeZone to Offset?,"I want to get the offset in seconds from a specified time zone. That is exactly what tz_offset() in Perl's Time::Zone does: ""determines the offset from GMT in seconds of a specified timezone"".

Is there already a way of doing this in Go? The input is a string that has the time zone name and that's it, but I know that Go has LoadLocation() in the time package, so string => offset or location => offset should be fine.

Input: ""MST""

Output: -25200
",1,
394,35084268,"Within Golang struct shared among multiple goroutines, do non-shared members need mutex protection?","I have one Golang struct shared among multiple goroutines.
For concurrent access to struct members, there is the mutex sync.RWMutex.
For struct member that is accessed by one single goroutine, is there need of mutex protection?

For example, in the code below, one single writer goroutine accesses the member shared.exclusiveCounter, without any lock protection. Is this correct/safe? Or is there need of mutex because the whole struct is accessed by multiple goroutines thru a shared pointer?

package main

import (
    ""fmt""
    ""sync""
    ""time""
)

func main() {
    s := &shared{mutex: &sync.RWMutex{}}

    readerDone := make(chan int)
    writerDone := make(chan int)

    go reader(s, readerDone)
    go writer(s, writerDone)

    <-readerDone
    <-writerDone
}

type shared struct {
    mutex            *sync.RWMutex
    sharedCounter    int // member shared between multiple goroutines, protected by mutex
    exclusiveCounter int // member exclusive of one goroutine -- is mutex needed?
}

func (s *shared) readCounter() int {
    defer s.mutex.RUnlock()
    s.mutex.RLock()
    return s.sharedCounter
}

func (s *shared) setCounter(i int) {
    defer s.mutex.Unlock()
    s.mutex.Lock()
    s.sharedCounter = i
}

func reader(s *shared, done chan<- int) {
    for {
        time.Sleep(2 * time.Second)
        counter := s.readCounter()
        fmt.Printf(""reader: read counter=%d\n"", counter)
        if counter > 5 {
            break
        }
    }
    fmt.Printf(""reader: exiting\n"")
    done <- 1
}

func writer(s *shared, done chan<- int) {
    s.exclusiveCounter = 0
    for {
        time.Sleep(1 * time.Second)
        s.exclusiveCounter++
        fmt.Printf(""writer: writing counter=%d\n"", s.exclusiveCounter)
        s.setCounter(s.exclusiveCounter)
        if s.exclusiveCounter > 5 {
            break
        }
    }
    fmt.Printf(""writer: exiting\n"")
    done <- 1
}


Run it on playground
",2,35085405.0
395,35141669,read int64 from fixed64 protobuf field in golang,"I have a field that is of type fixed64 in a .proto file.

I want to read it as an int64 field:

score := int64(pb_obj.Score)


When I try to compile the line agove I get the error message cannot convert pb_obj.Score (type *uint64) to type int64.  I tried converting the a uint64 as well, and got an almost identical message.
",2,35141771.0
396,35202405,Websocket handshake fails 404 (golang server),"I have a simple go web server which serves on port localhost:8080 an public folder containing both an html file as well as a client script with websocket logic.

in my main.go file

listener, err := net.listen(""tcp"", ""localhost:8080"")
if err != nil {
    log.Fatal(err)
}
//full code in gist https://gist.github.com/Kielan/98706aaf5dc0be9d6fbe


then in my client script 

try {
    var sock = new WebSocket(""ws://127.0.0.1:8080"");
    console.log(""Websocket - status: "" + sock.readyState);

    sock.onopen = function(message) {
    console.log(""CONNECTION opened..."" + this.readyState);
    //onmessage, onerr, onclose, ect...
}


I get the error in chrome

WebSocket connection to 'ws://127.0.0.1:8080/' failed: Error during WebSocket handshake: Unexpected response code: 200


and Firefox

Firefox can't establish a connection to the server at ws://127.0.0.1:8080/.


I found this article referring to node.js indicating to add /websocket to my client websocket string, though it did not solve the problem and resulted in a 404

I thought response code 200 is good, do I need to convert the request to a websocket somehow and maybe it is defaulting to http? If so how can I do this?
",1,35203695.0
397,35250981,Can't get appropriate output while concating string with nested map,"I'm new with galang and I want to concat string with nested map. Below is the dummy code given, point out my mistake. Thanks in advance

    import (
    ""fmt""
    ""strconv""
    )

    func main() {
    str := ""Hello @John martin #sosos &Hi @William ""
    var key string = """"
    var ku int = 0
    var kh int = 0
    var kg int = 0
    var id string
    var col string 
    var retMap = make(map[string]map[string]string)
    retMap[key] = make(map[string]string)    
    for i := 0; i < len(str); i++ {
      //fmt.Println(string(str[i]), "" >> "", str[i])
      if str[i] == 64 || str[i] == 35 || str[i] == 38 {
        if str[i] == 64 {
          ku++
          key = ""user""
          id = strconv.Itoa(ku)
      } else if str[i] == 35 {
        kh++
        key = ""hashTag""
        id = strconv.Itoa(kh)
      } else {
        kg++
        key = ""group""
        id = strconv.Itoa(kg)
      }
      retMap[key] = make(map[string]string) // If not assign here then it gives runtime error ""panic: assignment to entry in nil map""
      for j := i + 1; j < len(str); j++ {
        col = col + string(str[j])
        if str[j] == 32 {
          j = len(str) - 1
          retMap[key][id] = retMap[key][id] + col
          col = "" ""
        }
      }
    }
 }
 fmt.Println(""Final String "",retMap)
}


Output : 
Final String  map[group:map[1: Hi ] user:map[2: William ] hashTag:map[1: sosos ]]

Expected Output : 

Final String  map[group:map[1: Hi ] user:map[1: John, 2: William ] hashTag:map[1: sosos ]] 

It might be duplicate of 

Runtime error: ""assignment to entry in nil map""

Runtime error: assignment to entry in nil map

but not understand kindly provide me a solution. Thanks
",1,35253006.0
398,35252253,Golang session based authentication,"I am trying to authenticate a user (using email and password) in golang but I am having some problems with sessions. It seems like I cant retrieve the session value from /login/ to / (home) page. 

User Registration

hashedPassword, _ := bcrypt.GenerateFromPassword([]byte(r.Form[""passwordSignup""][0]), bcrypt.DefaultCost)

err = c.Insert(&model.UserModel{
  Email:     r.Form[""emailSignup""][0],
  Password:  string(hashedPassword),
  CreatedAt: time.Now(),
})

// TODO : should session management be made in here ???
// you can use gorilla sessions if you want as far it works

http.SetCookie(w, cookie)
http.Redirect(w, r, ""/"", 301) // goes to the homepage(only accessed by authenticated users)


Login

if r.Form[""emailLogin""][0] == result.Email 
&& bcrypt.CompareHashAndPassword([]byte(result.Password), []byte(r.Form[""passwordLogin""][0])) == nil {

  // TODO : Handling the session in here

  http.Redirect(w, r, ""/"", 301) // goes to the home page
} else {
  http.Redirect(w, r, ""/login/"", 301)
}


I checked this links too :
http://shadynasty.biz/blog/2012/09/05/auth-and-sessions/
https://www.youtube.com/watch?v=p0tGnjW_xxI
",1,35256530.0
399,35257784,golang: Getting string from []byte,"I'm new to go (coming from the C++ world)

I've created a new writer, which ""inherits"" from io.writer:

type httpWriter struct {
  io.Writer
}


Next I've implemented the Write() function of the io.Writer interface:

func (w *httpWriter) Write(p []byte) (n int, err, error){...}


Then, I've redirected all output to that writer.

I'm having truble to print the actual string in the Write() implementation.
I've tried all string formatting I could find in the documentation, but none of them give me the original string as an output.

fmt.Printf(""%s\n"",p) \\etc..


Would appreciate assistance
",1,35257894.0
400,35327609,Limiting the number of concurrent tasks running,"So I come accross this issue with go a lot. Let's say I have a text file with 100,000 lines of text. Now I wanna save all these lines to a db. So I would do something like this:

file, _ := iotuil.ReadFile(""file.txt"")

fileLines := strings.Split(string(file), ""\n"")


Now I would loop over all the lines in the file:

for _, l := range fileLines{
  saveToDB(l)
}


Now I wanna run this saveToDB func concurrently:

var wg sync.WaitGroup

for _, l := range fileLines{
  wg.Add(1)
  go saveToDB(l, &wg)
}

wg.Wait()


I don't know if this is a problem or not but that would run 100,000 concurrent functions. Is there any way of saying hey run 100 concurrent functions wait for all of those to finish then run 100 more. 

for i, _ := range fileLine {
  for t = 0; t < 100; t++{
    wg.Add(1)
    go saveToDB(fileLine[i], &wg)
  }
  wg.Wait()
}


Do I need to do something like that or is there a cleaner way to go about this? Or is me running the 100,000 concurrent tasks not an issue?
",1,35327747.0
401,35379378,Go : assignment to entry in nil map,"I'm rather new in go, and I searched for this trouble on this site, and founed answered questions, but cannot implement those answers to my case. I have a code : 

func receiveWork(out <-chan Work) map[string][]ChartElement {

    var countedData map[string][]ChartElement

    for el := range out {
        countedData[el.Name] = el.Data
    }
    fmt.Println(""This is never executed !!!"")

    return countedData
}


there are no troubles with structs outside this method. Also Println not executes(as test that panic is here). I understands that the trouble is in incrementing data to the structure.

There are some goroutines , that are sending data to channel, and receiveWork method rgabs it all and should make a map like this: 

map =>
    ""typeOne"" => 
       [
         ChartElement,
         ChartElement,
         ChartElement,
       ],
    ""typeTwo"" => 
       [
         ChartElement,
         ChartElement,
         ChartElement,
       ]


How to realize this inserting in a proper way?
",1,35379919.0
402,35384033,"In golang my go routines are using all cores, but only between 50 and 75% of each core","I am using version go1.5.3 linux/amd64 of the go language.  I have a go routine that performs a mathematical operation that takes some time.  Each go routine acts independently and does not have to block.

My systems has 12 cores.  If I spawn 12 go routines, it only takes the average use of all cores up to 31%.  If I use 24 go routines, it brings the average use of all cores up to 49%.  If I use 240, i get 77%.  2400 gives me 76%.

Apparently, the rand.Intn(j) operation is what is slowing it down.  Without it, the cores will run at 100%.  

func DoSomeMath() int {
    k := 0
    for i := 0; i < 1000; i++ {
        j := i*i + 2
        k += i * rand.Intn(j)
    }
    return k
}


How can I get the program to use all the cores at 100% while using an RNG?
",2,
403,35432369,go-swagger generate spec for route with path parameter,"I am trying to generate json API documentation compliant with Swagger2.0 specification using go-swagger.

I have a problem generating JSON doc for the route with path param which looks like this:


  PUT /foo/{bar}


Currently my godoc looks like this:

// Update bar in foo
// swagger:route PUT /foo/{bar} updateBar
//     Parameters:
//       bar: barParam
//     Responses:
//       500: myErrorResponse
func (h *handler) update(req *http.Request, params martini.Params) (int, string)


Struct wrapping bar parameter:

// swagger:parameters barParam
type BarParam struct {

    // aaaa
    // in: path
    bar string
}


When I run:

swagger generate spec -o ./swagger.json


The generated JSON currently looks like this:

    ""/foo/{bar}"": {
        ""put"": {
            ""description"": ""bar: barParam"",
            ""operationId"": ""updateBar"",
            ""responses"": {
                ""500"": {
                    ""$ref"": ""#/responses/myErrorResponse""
                }
            },
            ""summary"": ""Parameters:""
        }
    }


But I want to generate the following JSON (compliant with Swagger2.0):

    ""/v2/foo/{bar}"": {
        ""put"": {
            ""operationId"": ""updateBar"",
            ""responses"": {
                ""500"": {
                    ""$ref"": ""#/responses/myErrorResponse""
                }
            },
            ""parameters"": [
                {
                    ""in"": ""path"",
                    ""name"": ""bar"",
                    ""description"": ""aaaa"",
                    ""required"": true,
                    ""type"": ""string""
                }
            ]
        }
    }


How can I modify the doc comments for go-swagger to achieve that? Is there any documentation that describes the exact comments format for go-swagger?
",2,35436450.0
404,35555692,cross platform logging in Golang,"I am developing a Go program on a Mac which has Parallels installed with Windows so that I can test on both platforms.  My program works well.  I can compile a Windows "".exe"" file on my Mac and run it from Windows and it works well except the log file.

I have set the logger to write its output to a file like so:

log.SetOutput(projectsLog)


Where projectsLog is declare above it as shown below:

projectsLog *os.File


I am using log.Printf statements since I want formatted output.  An example is shown below:

log.Printf(""Error: wrong Hra Class value %s in row %v for project/path %s"", hraClass, (rowNum + 1), testDir)


This is working great on Mac.  Each line using log.Printf is logged on a separate line, but on Windows the line breaks do not show and I get one lines without line breaks.  I am well aware of ""\r"" and ""\r\n"" difference between unix and windows.  But I thought that log.Printf will behave appropriately based on the platform it is run on?

If my assumption is wrong then what are some of the options that I have to make sure that the log file is readable on Windows?  If I can, I do not want to pass flags, e.g., -platform windows or some such thing.  Can this be handled in a transparent manner?
",1,
405,35576337,Is there an efficient way to share structure between golang packages?,"I have a short program in Go with the following files part of it.
Program directory structure:

myprogram/
    main.go
    server.go
    routines.go
    structs.go


These different files contain different function. The structs.go file contains a list of structure type defined, and used in several files of my program. What I want to do, now is to split my program into package like in this example :

main/
    main.go // the main program
server/
    server.go // a package imported in main
routines/
    routines.go // a package imported in main


My problem, is that I do not know where to put structs.go because it contains structures used in several package, as in the 'main.go' code.

How to share efficiently this structs.go file ? Should I include it (via a symlink to the file) in each of the package I defined, i.e serverand routines and also in main ?

My method may be awkward because I'm a beginner in Go, and in programming generally. 
",1,
406,35605238,Cannot start golang application exe as a windows services,"I have a application with golang as the backend. 
I can create a service using the sc and nssm as below :
sc create TestService binpath=C:\User\sds\Desktop\test.exe
nssm install TestService C:\User\sds\Desktop\test.exe

The services are created successfully but it doesn not get started. It gives startup timeout error while starting the service.

I need to start the application from windows services.

Thanks in advance.
",1,35607787.0
407,35632942,Crash in go program doing a lot of I/O,"I am trying to write to 100000 files in parallel with Go.

I am not sure why, but this code below crashes ~30% of the time when I call it with the argv parameter ""100000"".

Here is the crash:

goroutine 3749 [chan send]:
main.CallShellCommand(0xc820016180, 0xea1)
        .../parallel.go:13 +0x1bf
created by main.main
        .../parallel.go:22 +0xbd


Here is the code:

package main

import ""fmt""
import ""io/ioutil""
import ""strconv""
import ""os""
import ""runtime""

func CallCommand(ch chan struct{}, id int) {
    ioutil.WriteFile(fmt.Sprintf(""/tmp/my_prefix_%d"", id), []byte(""HELLO\n""), 0644)
    ch <- struct{}{}
}

func main() {
    runtime.GOMAXPROCS(4)
    n, _ := strconv.Atoi(os.Args[1])
    ch := make(chan struct{})
    for i := 0; i < n; i++ {
        go CallCommand(ch, i+1)
    }
    for j := 0; j < n; j++ {
        <-ch
    }
}


For the record:


My computer has 4 cores
This is go 1.5.3

",1,35636889.0
408,35644058,too many arguments in call to Find mgo,"I was trying to search a collection with multiple field conditions using $elemMatch operator. Then I encountered an error ""too many arguments in call to c.Find"". Document structure is as follows:-

{
    ""_id"" : ObjectId(""56cfca4bf23e4e2859257425""),
    ""company_name"" : ""bank"",
    ""admin"" : {
        ""email"" : ""xyz@bank.com"",
        ""fullname"" : ""xyz""
    },
    ""process"" : [ 
        {
            ""process_name"" : ""Enquiry"",
            ""processtype"" : 0,
            ""sortorder"" : 0
        }, 
        {
            ""process_name"" : ""Converted"",
            ""processtype"" : 1,
            ""sortorder"" : 1
        }
    ]
}


My query is as follows:- 

colQuerier := bson.M{""company_name"": ""bank""}
match := bson.M {""process"": bson.M {""$elemMatch"": bson.M{""process.process_name"":""Converted""}}}
err := c.Find(colQuerier,match).Sort(""-id"").All(&results)


What is wrong with my query? Is it any syntax error?
",1,35644397.0
409,35658354,Pointer to loop variable for range over map or slice of interface{},"I'm using go-hdf5 and I'm hitting a problem when trying to write attributes in a loop from a map.

The attributes are created correctly (correct name and datatype) but the written value is garbage.

The same code outside of the loop works fine. I tried both the v := v idiom and wrapping the code in a closure to capture v but it doesn't make a difference.

Here is the gist of the code (error checking intentionally left out for clarity):

m := map[string]interface{""foo"", 42}
for k, v := range m {
    // [...]
    v := v
    attr.Write(&v, dtype)
}


The Write method is using reflection to grab a pointer to the value and forwards it to the C library. The relevant part of the code is just:

func (s *Attribute) Write(data interface{}, dtype *Datatype) error {
    v := reflect.ValueOf(data)
    addr := unsafe.Pointer(v.Pointer())
    return h5err(C.H5Awrite(s.id, dtype.id, addr))
}


If I replace the map by a slice of interface{}, I get the exact same problem so my hunch is that this has to do with the binding of loop variables, but yet v := v doesn't help so I'm not sure.

I'm quite familiar with Go, HDF5 (C library) and go-hdf5 but I'm really stuck here. Any idea?

BTW I'm using go1.5.1 darwin/amd64.
",1,35660410.0
410,35790414,Failed to update vendor deps via godep udpate ... command and godep save -r ./,"Hi I have latest deps available in my $GOPATH. Now i want to update my project Godeps.json with new deps(with latest GOPATH) by calling godep update ./... and then calling godep save ./... . 
however still i am with old deps in Godeps.json . Could somebody please guide me.

i am new to Godep. Thanks 
",2,35791966.0
411,35888817,Load image and css in Golang,"I setup a route in server.js in package main in root directory of project

http.HandleFunc(""/"",route.IndexHandler)

The IndexHandler is implemented in package route like this:

func IndexHandler(w http.ResponseWriter, r *http.Request) {
    data:=struct{
        Name string
    }{
        ""My name"",
    }
    util.RenderTemplate(w, ""index"", data)
}


The RenderTemplate function is implemented in package util like this:

func RenderTemplate(w http.ResponseWriter, tmpl string, data interface{}) {
    cwd, _ := os.Getwd()
    t, err := template.ParseFiles(filepath.Join(cwd, ""./view/"" + tmpl + "".html""))
    if err != nil {
        http.Error(w, err.Error(), http.StatusInternalServerError)
        return
    }
    err = t.Execute(w, data)
    if err != nil {
        http.Error(w, err.Error(), http.StatusInternalServerError)
    }
}


Directory structure in project like this:

/
/public/css
/public/images
/public/js
/route
/view


index.html view is located in folder view, router is in folder route

In index.html I include resources like these:





When request the appropriate path, index.html is still rendered, but images and stylesheet are not loaded. How can I do to include them in Golang html template engine?
",2,35890152.0
412,35904722,"go - Not enough arguments in call to ""html/template"".Must","I write a wrapper function in Golang for rendering template from multiple files like this:

func RenderTemplate(w http.ResponseWriter, data interface{}, tmpl... string) {
    cwd, _ := os.Getwd()
    for _,file:=range tmpl{
        file=filepath.Join(cwd,""./view/""+file+"".html"")
    }
    t, err := template.ParseFiles(tmpl...)
    if err != nil {
        http.Error(w, err.Error(), http.StatusInternalServerError)
        return
    }
    templates:=template.Must(t)
    err = templates.Execute(w, data)
    if err != nil {
        http.Error(w, err.Error(), http.StatusInternalServerError)
    }
}


When I run server from main function, the console throws an error:

not enough arguments in call to ""html/template"".Must

If I write like this:

templates,err:=template.Must(t)

It also throws the same error, plus:

assignment count mismatch: 2 = 1

I intend to use this function for a route handler in server:

func IndexHandler(w http.ResponseWriter, r *http.Request) {
    files:=[]string{""base"",""index""}
    util.RenderTemplate(w, nil, files...)
}


index.html extends from base.html using template nesting

base.html template:

{{define ""base""}}



    
    {{template ""title"".}}
    
    
    
    
    
    


    {{template ""index"".}}


{{end}}


And index.html template:



{{define ""title""}}Homepage{{end}}

    {{define ""index""}}
    
        
            
                
                    
                
                
                    Organize Modern Knowledge for Mankind
                    Consume, Colect and Revisit Knowledge at Your Fingertips
                    
                
            
        
    
    {{end}}




Did I miss something? I checked the prototype of ""html/template"".Must and didn't get what happened
",2,35961173.0
413,35918588,Compatibility of ZeroMQ sockets written on different languages,"I've built an app written on python, based on ZeroMQ, but now I'm facing perfomance issues. So I decided to rewrite some modules of my app using, let's say, Golang. But when I try to establish messaging between sockets, implemented by different languages, anything does not work.I've searched so far, but I didn't find any info about compatibility problems of ZeroMQ using different languages. 

So the question is: Can I use golang for server implementation based on ZeroMQ and client written on python to connect to it?Or do I have to use only one language?

EDIT: here are typical server and client that I'm trying to get working properly

server:

import zmqctx = zmq.Context()
sock = ctx.socket(zmq.REP)
sock.bind(""tcp://*:57000"")
msg = sock.recv()


client:

package main

import (
    zmq ""github.com/pebbe/zmq4""
)

func main() {

    ctx, _ := zmq.NewContext()
    sock, _ := ctx.NewSocket(zmq.REQ)

    sock.Connect(""tcp://localhost:57000"")
    sock.Send(""simple message"", 0)
}


Server stucks at sock.recv()
",2,35918852.0
