,PostId,Body,ParentId
248,37501333,"If you are dealing with binary files like docx and pdf, you're best off storing the metadata in seperate files or in a sqlite file.

Metadata is usually stored seperate from files, in data structures called inodes (at least in Unix systems, Windows probably has something similar). But you probably don't want to get that deep into the rabbit hole.

If your goal is to query the system based on metadata, then it would be easier and more efficient to use something SQLite. Having the meta data in the file would mean that you would need to open the file, read it into memory from disk, and then check the meta data - i.e slower queries.

If you don't need to query based on metadata, then storing metadata in the file might make sense. It would reduce the dependencies in your application, but in order to access the contents of the file through Word or Adobe Reader, you'd need to strip the metadata before handing it off to the application. Not worth the hassle, usually
",37500810
249,37502101,"Metadata you wish to add is best kept in a separate file or database for all files.

Or in another file with same name and different extension or prefix, that you can make hidden.

Relying on a file system is very tricky and your data will be bound by the restrictions and capabilities of the file system your file is stored on.
And, you cannot count on your data remaining intact as any application may wish to change these flags.

And some of those have very specific, clearly defined use, such as creation time, modification time, access time...

See, if you need only flagging the document, you may wish to use creation time, which will stay unchanged through out the live of this document (until is copied) to store your flags. :D

Very dirty business, unprofessional, unreliable and all that.

But it's a solution. Poor one, but exists.

I do not know that FAT32 or NTFS file systems support any extra bits for flagging except those already used by the OS.
Unixes EXT family FS's do support some extra bits. And even than you should be careful in case some other important application makes use of them for something.

Mac OS may support some metadata by itself, but I am not 100% sure.

On Windows, you have one more option to associate more data with a file, but I wouldn't use that as well.

Well, NTFS file system (FAT doesn't support that) has a feature called streams.

In essential, same file can have multiple data streams under itself. I.e. You have more than one file contents under same file node.


To be more clear. Same file contains two different files.

When you open the file normally only main stream is visible to the application. Applications must check whether the other streams are present and choose the one they want to follow.

So, you may choose to store metadata under the second stream of the file.

But, what if all streams are taken?

Even more, anti-virus programs may prevent you access to the metadata out of paranoya, or at least ask for a permission.
I don't know why MS included that option, probably for file duplication or something, but bad hackers made use of the fact that you can store some data, under existing regular file, that nobody is aware of.

Imagine a virus writing it's copy into another stream of one of programs already there.

All that is needed for it to start, instead of your old program next time you run it is a batch script added to task scheduler that flips two streams making the virus data the main one.

Nasty trick! So when this feature started to be abused, anti-virus software started restricting files with multiple streams, so it's like this feature doesn't exist.

If you want to add some metadata using OS's technology, use Windows registry,
but even that is unwise.

What to tell you?
Don't add metadata to files, organize a separate file, or index your data in special files with same name as the file you are refering to and in same folder.
",37500810
250,34684299,"The Group function  of IRouter is a variadic function. It means it can be called with any number of trailing arguments, of type HandlerFunc. 

Another example of this type of function in go is fmt.Println:

Its signature is:


func Println(a ...interface{}) (n int, err error)


so you can invoke it with a variable number of arguments:


fmt.Println(1, 2)
fmt.Println(""a"" , ""b"" , ""C"")

",34684265
251,34684432,"The block you see in { ... } is just that, a code block, not an argument to anything. The Group method is variadic, and could accept any number of HandlerFunc arguments, but nothing is passed in here. 

Since Go is block scoped, you can use blocks to create a limited variable scope. Since there are no declarations within the blocks, I see no use for this pattern here other than to cause the HandlerFunc assignments to be indented as a group for style reasons. 

An example showing the scope of a code block:

http://play.golang.org/p/Kgpw1zCC7X

x := 42

{
    x := 3
    y := 4
    fmt.Println(""x inside block:"", x) // prints 3
}

fmt.Println(""x outside block:"", x) // prints 42
// fmt.Println(y) // undefined: y

",34684265
252,38477962,"Your map initialization is correct.
You just need to explicitly declare the type of your map element:

m:= make(map [string][2]int)
m[""test""] = [2]int{1,3}
fmt.Println(m)


This approach work if you don't need to access underlying elements.

If you need this, you have to use pointers:

package main

import (
    ""fmt""
)

func main() {
    fmt.Println(""Hello, playground"")
    m := make(map[string]*[2]int)
    m[""hi""] = &[2]int{2, 3}
    m[""heello""] = &[2]int{0, 1}
    m[""hi""][0] = m[""hi""][0] + 1
    // commented out. Initialize it first
    //m[""h""][1]=m[""h""][1]+1
    fmt.Println(m) // 2 address
    fmt.Println(m[""hi""], m[""heello""])
}

",38477567
253,38478089,"You need to have a map of pointers to array if you want to be able to assign values to array indices. Check out this code (you need to initiate all map keys before using them as array though).

package main

import (
    ""fmt""
)

func Assign(m map[string]*[2]int, key string, index int, value int) {
    if _, ok := m[key]; !ok {
        m[key] = &[2]int{}
    }

    m[key][index] = value
}

func main() {
    fmt.Println(""Hello, playground"")

    m := make(map[string]*[2]int)

    m[""hi""] = &[2]int{2, 3}
    m[""h""] = &[2]int{4, 5}

    //existing key
    Assign(m, ""h"", 1, 4)
    //new key
    Assign(m, ""howdy"", 1, 3)

    fmt.Println(m[""hi""])
    fmt.Println(m[""h""])
    fmt.Println(m[""howdy""])

}

",38477567
254,38478120,"See this issue: https://github.com/golang/go/issues/3117

package main

import (
    ""fmt""
)

func main() {
    fmt.Println(""Hello, playground"")
    m := make(map[string][2]int)

    m[""hi""] = [2]int{2, 3}

    m[""heello""] = [2]int{}

    var tmp = m[""heello""]
    tmp[1] = 1
    m[""heello""] = tmp

    fmt.Println(m)
}

",38477567
255,23466699,"You can define a function. Take a look http://golang.org/pkg/text/template/#example_Template_func.

Edit:
See it at the playground: http://play.golang.org/p/OP2x5vDCtn
",23466497
256,23466932,"Update: Now the code below is unicode compliant for those who are working with international programs. 

One thing to note is that bytes.Runes(""string"") below is an O(N) operation, as is the converstion from runes to a string, so this code loops over the string twice. It is likely to be more efficient to do the code below for PreviewContent()

func (c ContentHolder) PreviewContent() string {
    var numRunes = 0
    for index, _ := range c.Content {
         numRunes++
         if numRunes > 25 {
              return c.Content[:index]
         }
    }
    return c.Content
}


You have a couple options for where this function can go. Assuming that you have some type of content holder, the below can be used:

type ContentHolder struct {
    Content string
    //other fields here
}

func (c ContentHolder) PreviewContent() string {
    // This cast is O(N)
    runes := bytes.Runes([]byte(c.Content))
    if len(runes) > 25 {
         return string(runes[:25])
    }
    return string(runes)
}


Then your template will look like this:

{{ range .SomeContent }}
....
{{ .PreviewContent }}
....
{{ end }}


The other option is to create a function that will take then first 25 characters of a string. The code for that looks like this (revision of code by @Martin DrLík, link to code)

package main
import (
    ""html/template""
    ""log""
    ""os""
)

func main() {

    funcMap := template.FuncMap{

        // Now unicode compliant
        ""truncate"": func(s string) string {
             var numRunes = 0
             for index, _ := range s {
                 numRunes++
                 if numRunes > 25 {
                      return s[:index]
                 }
            }
            return s
       },
    }

    const templateText = `
    Start of text
    {{ range .}}
    Entry: {{.}}
    Truncated entry: {{truncate .}}
    {{end}}
    End of Text
    `
    infoForTemplate := []string{
        ""Stackoverflow is incredibly awesome"",
        ""Lorem ipsum dolor imet"",
        ""Some more example text to prove a point about truncation"",
        ""ПриветМирПриветМирПриветМирПриветМирПриветМирПриветМир"",
    }

    tmpl, err := template.New("""").Funcs(funcMap).Parse(templateText)
    if err != nil {
        log.Fatalf(""parsing: %s"", err)
    }

    err = tmpl.Execute(os.Stdout, infoForTemplate)
    if err != nil {
        log.Fatalf(""execution: %s"", err)
    }

}


This outputs:

Start of text

Entry: Stackoverflow is incredibly awesome
Truncated entry: Stackoverflow is incredib

Entry: Lorem ipsum dolor imet
Truncated entry: Lorem ipsum dolor imet

Entry: Some more example text to prove a point about truncation
Truncated entry: Some more example text to

Entry: ПриветМирПриветМирПриветМирПриветМирПриветМирПриветМир
Truncated entry: ПриветМирПриветМирПриветМ

End of Text

",23466497
257,26108865,"Needs more magic for Unicode strings

This is not correct, see below

import ""unicode/utf8""

func Short( s string, i int) string {
    if len( s ) < i {
        return s
    }
    if utf8.ValidString( s[:i] ) {
        return s[:i]
    }
    // The omission.
    // In reality, a rune can have 1-4 bytes width (not 1 or 2)
    return s[:i+1] // or i-1
}


But i above is not the number of chars. It's the number of bytes. Link to this code on play.golang.org

I hope this helps.



Edit

Updated: check string length. See @geoff comment below

See that answer, and play here. It's another solution.

package main

import ""fmt""

func Short( s string, i int ) string {
    runes := []rune( s )
    if len( runes ) > i {
        return string( runes[:i] )
    }
    return s
}

func main() {
    fmt.Println( Short( ""Hello World"", 5 ) )
    fmt.Println( Short( ""Привет Мир"", 5 ) )
}




But if you are interested in the length in bytes:

func truncateStrings(s string, n int) string {
    if len(s) <= n {
        return s
    }
    for !utf8.ValidString(s[:n]) {
        n--
    }
    return s[:n]
}


play.golang.org. This function never panics (if n >= 0), but you can obtain an empty string play.golang.org



Also, keep in mind this experimental package golang.org/x/exp/utf8string


  Package utf8string provides an efficient way to index strings by rune rather than by byte.

",23466497
258,36093426,"You can use printf in templates, which acts as fmt.Sprintf. In your case truncating a string would be as easy as:

""{{ printf \""%.25s\"" .Content }}""

",23466497
259,33691694,"Using the information provided in the above comments, here is a working example on how to tunnel HTTP requests through a SOCKS proxy:

package main

import (
    ""fmt""
    ""io/ioutil""
    ""net""
    ""net/http""
    ""time""

    ""golang.org/x/net/proxy""
)

func main() {
    url := ""https://example.com""
    socksAddress := ""localhost:9998""

    socks, err := proxy.SOCKS5(""tcp"", socksAddress, nil, &net.Dialer{
        Timeout:   30 * time.Second,
        KeepAlive: 30 * time.Second,
    })
    if err != nil {
        panic(err)
    }

    client := &http.Client{
        Transport: &http.Transport{
            Dial:                socks.Dial,
            TLSHandshakeTimeout: 10 * time.Second,
        },
    }

    res, err := client.Get(url)
    if err != nil {
        panic(err)
    }
    content, err := ioutil.ReadAll(res.Body)
    res.Body.Close()
    if err != nil {
        panic(err)
    }
    fmt.Printf(""%s"", string(content))
}

",33681662
260,38610258,"You are not importing routers package. If you don't import routers in anywhere, the init function will never be executed. You can test it adding a simple fmt.Println('I'm initialized') in routers.init function.

func init() {
     fmt.Println('I'm initialized')
     beego.Router(""/"", &controllers.MainController{})
}


Ok, you must add a new import with _ to say that you won't use, but, the init function will be executed! Then you must write this in main package:

import (
        ""fmt""
        ""github.com/astaxie/beego""

        _ ""example/routers""
)


I hope that it is useful! :-)
",38601959
261,38048643,"There's a bunch of things going on, I can't spot the bug right away but these things will help:


Try to use bufio.Writer as much as possible if you are calling file.WriteString, otherwise every single write will be a syscall, hurting performance.
You don't need to use select in you startAccessLog function:

func startAcessLog() {
  for ctx := <-logCtxCh {
      handleAccessLog(ctx)
  }
}

Change your error checks from:

if err != nil {
  fmt.Errorf(err.Error())
}


to:

if err != nil {
  fmt.Println(err)
}


otherwise you are not printing errors. fmt.Errorf formats a string, like fmt.Sprintf does and returns it as an error. It doesn't print anything at all.
You should guard accessLog with a sync.Mutex or write to it via a channel. Why? Because there's more than one goroutine trying to work with accessLog and you don't want data races to happen.
Doing it via a channel would simplify your writeLog function a log. Currently it's hard to follow the logic. I initially thought you weren't properly closing the file.

",38045375
262,32706023,"Let's review the hierarchy.


At the top level, you map country names to country objects.
Each country object maps area names to area objects.
Each area object maps town names to town objects.


In Go, you can implement each level of the hierarchy as a map[string]*Something, with the last level consisting of Town objects that contain various information about towns:

type Country map[string]*Area

type Area map[string]*Town

type Town struct {
    Name                string
    Population          int
    Latitude, Longitude float64
}


The sample hierarchy that you've given in your question would then look like this:

countries := map[string]*Country{
    ""country1"": &Country{
        ""area1"": &Area{
            ""town1"": &Town{},
            ""town2"": &Town{},
        },
        ""area2"": &Area{
            ""town3"": &Town{},
        },
    },
}


If you don't want to map to concrete types, you can use map[string]interface{}, but then you'll need type assertions to work with the values. Here is a code sample taken from Zack Bloom's article on Go and JSON:

var parsed map[string]interface{}
data := []byte(`
    {
        ""id"": ""k34rAT4"",
        ""age"": 24
    }
`)
err := json.Unmarshal(data, &parsed)
idString := parsed[""id""].(string)

",32705948
263,32706212,"If you're going to have arbitrary depth, then it might be worth it to create a default struct that can be nested:

type area struct {
    Name string
    //Any other area info
    Sections []*area
}


Slices of pointers aren't initialized when creating a new struct object, so it's a valid construct.  Declare a.Sections = new([]*area) and append area pointers to it.  You will have len(a.Sections) or a for range loop for use in the tree traversal.  

Parsing and traversal would be coded recursively, so you would need a type identifier if you treat different areas in different ways.
",32705948
264,11003888,"Having all but an error interface is enough to perform a type assertion or a type switch to reveal the concrete type held by the interface.
",11003692
265,11004221,"The broken pipe error is defined in the syscall package. You can use the equality operator to compare the error to the one in syscall. Check http://golang.org/pkg/syscall/#constants for a complete list of syscall errors. Search ""EPIPE"" on the page and you will find all the defined errors grouped together. 

if err == syscall.EPIPE {
    /* ignore */
}


If you wish to get the actual errno number (although it is pretty useless) you can use a type assertion:

if e, ok := err.(syscall.Errno); ok {
    errno = uintptr(e)
}

",11003692
266,34548166,"What about something like this ?

//main.go
package main

import (
    ""NovAPI/routes""
    ""fmt""
    ""github.com/gorilla/mux""
    ""net/http""
)

func main() {

    router := mux.NewRouter().StrictSlash(true)

    router.HandleFunc(""/hello"", HelloHandler)
    router.HandleFunc(""/user"", UserHandler)
    router.HandleFunc(""/route2"", Route2Handler)
    router.HandleFunc(""/route3"", Route3Handler)
    // route declarations continue like this

    http.ListenAndServe("":1128"", router)

}

func HelloHandler(res http.ResponseWriter, req *http.Request) {
    fmt.Fprintln(res, ""Hello"")
}

func UserHandler(res http.ResponseWriter, req *http.Request) {
    fmt.Fprintln(res, ""User"")
}

func Route2Handler(res http.ResponseWriter, req *http.Request) {
    fmt.Fprintln(res, ""Route2"")
}

func Route3Handler(res http.ResponseWriter, req *http.Request) {
    fmt.Fprintln(res, ""Route3"")
}


That way you can put your handlers in other files, or even other packages.

If you endup with additionnal dependencies like a database, you can even avoid the need of the global var using a constructor trick:

//main.go

func main() {
    db := sql.Open(…)

    //...

    router.HandleFunc(""/hello"", NewHelloHandler(db))

    //...
}

func NewHelloHandler(db *sql.DB) func(http.ResponseWriter, *http.Request) {
    return func(res http.ResponseWriter, req *http.Request) {
        // db is in the local scope, and you can even inject it to test your
        // handler
        fmt.Fprintln(res, ""Hello"")
    }
}

",34548039
267,34548687,"I like checking out other projects in github to grab ideas on how to do stuff, and for these cases I usually take a look first at the Docker repo. This is the way they do it:

For the system's routes, define all handlers in system_routes.go and then initialize those routes on a NewRouter function in system.go.

type systemRouter struct {
    backend Backend
    routes  []router.Route
}

func NewRouter(b Backend) router.Router {
    r := &systemRouter{
        backend: b,
    }

    r.routes = []router.Route{
        local.NewOptionsRoute(""/"", optionsHandler),
        local.NewGetRoute(""/_ping"", pingHandler),
        local.NewGetRoute(""/events"", r.getEvents),
        local.NewGetRoute(""/info"", r.getInfo),
        local.NewGetRoute(""/version"", r.getVersion),
        local.NewPostRoute(""/auth"", r.postAuth),
    }

    return r
}

// Routes return all the API routes dedicated to the docker system.
func (s *systemRouter) Routes() []router.Route {
    return s.routes
}


Notice that systemRouter implements the router.Router interface and the Routes function returns a []router.Route, and their handlers are defined as

func(ctx context.Context, w http.ResponseWriter, r *http.Request, vars map[string]string) error


instead of Go's standard http handler:

func(w http.ResponseWriter, r *http.Request)


So there's extra code of theirs to convert a Docker API Handler to a Go HTTP Handler at the makeHttpHandler function.

And finally, to add those routes to their mux router, on their server.go they implement several other functions to add middleware to their handlers.

If this is something that you think it's what you are looking for, then take your time to analyze the Docker code for their routes, and if you need me to elaborate more or if I missed anything, post a comment. 
",34548039
268,44256618,"The json you have posted in your example looks like it is missing F1 in the body?

https://play.golang.org/p/Fl-lhH2y3X


b := []byte(`{""F1"":{""Val"":13}}`)

",44256484
269,19951928,"A friend wrote a simple Compile Daemon for go, worked like a charm for my own small net/http-projects.

You can find the repository here: https://github.com/githubnemo/CompileDaemon
",19605076
270,28629255,"You can also try out Gin by Codegangsta. It's fire and forget.

https://github.com/codegangsta/gin

EDIT:
I prefer CompileDaemon nowadays. Gin sometimes won't accept requests
",19605076
271,35906676,"All function arguments are passed by value in Go. A function cannot change the caller's value.

The slice (length, capacity, pointer) is passed by value to the append function. Because append cannot change the caller's slice, the append function returns the new slice.

The append function could be written to take a pointer to a slice, but that would make append awkward to use in the many situations where slice values are not addressable.
",35906405
272,18939646,"No, you cannot use your proposed syntax (though it would be nice).

One way is to line up column names and values:

INSERT INTO `table` 
(`column`, `column2`,...) 
VALUES
('value1', 'value2'...);


Update in response to your comment ""the statements contain variables from outside the string"": if you parameterise your SQL statements then matching up column names to variables is easy to check if the parameters are named for their respective columns: @ColumnName.

This is actually how I do it in my TSQL scripts:

INSERT INTO `table` 
(
    `column`, 
    `column2`,
    ...
) 
VALUES
(
    'value1', 
    'value2',
    ...
);


(It's also common to put the commas at the start of the lines)

but to be honest, once you get enough columns it is easy to mix up the position of columns. And if they have the same type (and similar range of values) you might not notice straight away....
",18939631
273,18951854,"When you use Golang database/sql package, the work connecting to the database is carry out by your chosen SQL driver such as http://github.com/ziutek/mymysql or https://github.com/Go-SQL-Driver/MySQL/. 

When you use an SQL statement in function such as Query() or Exec(), almost all driver will pass your SQL statement as it is to the database engine. MySQL implements the standard SQL INSERT syntax, and does not support your proposed syntax. Thus you can not use your proposed syntax with existing Golang MySQL drivers and MySQL database.

Thus your solution if you want to use your syntax is to:


find an SQL database that supports your proposed non-standard syntax, and there is none that I'm aware.
or write your own Golang MySQL driver to parse and convert your proposed syntax to the standard INSERT syntax before sending it to MySQL database.
or write a database/sql extension (similar to https://github.com/jmoiron/sqlx) that supports your proposed syntax.

",18939631
274,27281673,"I solved my issue like this - 

{
    {{ $temp := .schema.Id }}
    {{if .Input}} func (c *Container) {{$key }}(input *{{.Input}}) *{{$temp}}{} {{else}} func (c *Container) {{$key}}() *{{$temp}}{}{{end}}
}


This works fine in GO templates. 
",27280158
275,38892450,"Firstly, you're dividing by the wrong number. If you want the numbers only up to 8, you need to divide by 8.

Secondly, you don't need to subtract one in the second string, but you do need to decrease the n.

func ToString(n int8) string {
    n--
    return string((n/8)+65) + string((n%8)+49)
}

func main() {
    var i int8
    for i = 1; i <= 64; i++ {
        fmt.Println(ToString(i))
    }
}


https://play.golang.org/p/BdAce3C5JL
",38892197
276,38893496,"Let's see different approaches and performance improvements.

All the solutions and the benchmarking code can be found on the Go Playground. The code on the Playground is a test file, not an executable. You have to save it into a file named XX_test.go and run it with go test -bench ..

String concatenation

Ainar-G's answer is cool (+1):

func ToStringConcat(n byte) string {
    n--
    return string((n/8)+65) + string((n%8)+49)
}


Byte slice

But note that the previous solution concatenates 2 string values which is ""costly"" especially if we want to call this ToString() many times.

One might think that we could spare the string concatenation if we would try to convert a single integer number containing the 2 codes (the first shifted left by 8 bits), but that wouldn't work as converting integer numbers to string results in a string value with a single rune (a string containing the UTF-8 representation of the integer).

But we may use a []byte with 2 values (the letter code and the digit code), and then we only need to convert this single slice value to string:

func ToStringSlice(n byte) string {
    n--
    return string([]byte{(n / 8) + 65, (n % 8) + 49})
}


String constant and slicing

string values are slicable in Go which results in a new string (new string header). So we may use a string constant of all the values, and do a simple slicing to get the part we need:

const values = ""  A1A2A3A4A5A6A7A8B1B2B3B4B5B6B7B8C1C2C3C4C5C6C7C8D1D2D3D4D5D6D7D8E1E2E3E4E5E6E7E8F1F2F3F4F5F6F7F8G1G2G3G4G5G6G7G8H1H2H3H4H5H6H7H8""

func ToStringConst(n byte) string {
    n *= 2
    return values[n : n+2]
}


Dictionary

Even though slicing a string results in a substring which shares the underlying array, it sill needs to create a new string header.

Since we don't have a lot of possible values, best (fastest) solution is to prepare all the possible values, and just do a simple lookup. Since input is a number, we don't even need a map, we can use a simple []string slice:

var dict = []string{"""",
    ""A1"", ""A2"", ""A3"", ""A4"", ""A5"", ""A6"", ""A7"", ""A8"",
    ""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"",
    ""C1"", ""C2"", ""C3"", ""C4"", ""C5"", ""C6"", ""C7"", ""C8"",
    ""D1"", ""D2"", ""D3"", ""D4"", ""D5"", ""D6"", ""D7"", ""D8"",
    ""E1"", ""E2"", ""E3"", ""E4"", ""E5"", ""E6"", ""E7"", ""E8"",
    ""F1"", ""F2"", ""F3"", ""F4"", ""F5"", ""F6"", ""F7"", ""F8"",
    ""G1"", ""G2"", ""G3"", ""G4"", ""G5"", ""G6"", ""G7"", ""G8"",
    ""H1"", ""H2"", ""H3"", ""H4"", ""H5"", ""H6"", ""H7"", ""H8"",
}

func ToStringDict(n byte) string {
    return dict[n]
}


Speed analysis (benchmark)

Let's benchmark speed of the above solutions:

func BenchmarkConcat(b *testing.B) {
    for i := 0; i < b.N; i++ { ToStringConcat(1) }
}

func BenchmarkSlice(b *testing.B) {
    for i := 0; i < b.N; i++ { ToStringSlice(1) }
}

func BenchmarkConst(b *testing.B) {
    for i := 0; i < b.N; i++ { ToStringConst(1) }
}

func BenchmarkDict(b *testing.B) {
    for i := 0; i < b.N; i++ { ToStringDict(1) }
}


Result:

BenchmarkConcat-4       20000000               106 ns/op
BenchmarkSlice-4        100000000               17.0 ns/op
BenchmarkConst-4        2000000000               1.34 ns/op
BenchmarkDict-4         2000000000               1.04 ns/op


Just by jumping from concatenation to slice conversion, it immediately becomes 6 times faster.

Utilizing string slicing, we again make it 12 times faster.

And pre-building all possible values and just doing a simple lookup, we further gain 22%.

Comparing the final to the initial: the dictionary lookup is a hundred times faster than the original concatenation.

Using fmt

For completeness, here's a solution using the fmt package:

func ToStringFmt(n byte) string {
    n--
    return fmt.Sprintf(""%c%c"", (n/8)+65, (n%8)+49)
}


But this one is slower by almost 2.5 times even than our slowest String concatenation solution, as this has to wrap arguments into interface{} values, create and put them into a slice (for the vararg), has to parse and analyze a format string, use reflection to process arguments, build the string representation in a buffer which finally is used to produce the returned string value. A lot of things happen which are for the ""general"" case and are not required for our ""special"" case.
",38892197
277,31409281,"When making connections at a high rate over the internet, it's very likely you're going to encounter some connection problems. You can't mitigate them completely, so you may want to add retry logic around the request. The actual error type at this point probably doesn't matter, but matching the error string for use of closed network connection or connection reset by peer is about the best you can do if you want to be specific. Make sure to limit the retries with a backoff, as some systems will drop or reset connections as a way to limit request rates, and you may get more errors the faster you reconnect.

Depending on the number of remote hosts you're communicating with, you will want to increase Transport.MaxIdleConnsPerHost (the default is only 2). The fewer hosts you talk to, the higher you can set this. This will decrease the number of new connections made, and speed up the requests overall.

If you can, try the go1.5 beta. There have been a couple changes around keep-alive connections that may help reduce the number of errors you see.
",31385487
278,31411754,"I recommend implementing an exponential back off or some other rate limiting mechanism on your side of the wire. There's not really anything you can do about those error, and using exponential back off won't necessarily make you get the data any faster either. But it can ensure that you get all the data and the API you're pulling from will surely appreciate the reduced traffic. Here's a link to one I found on GitHub; https://github.com/cenkalti/backoff

There was another popular option as well though I haven't used either. Implementing one yourself isn't terribly difficult either and I could provide some sample of that on request. One thing I do recommend based off my experience is make sure you're using a retry function that has an abort channel. If you get to really long back off times then you'll want some way for the caller to kill it.
",31385487
279,42379118,"Use omitempty flag for when your ""anleitung"" is empty in JSON to be consumed. Beware though, when that is the case, your Jailbreak struct won't have an ""anleitung"" field.

Change your map's json flag to to;

Anleitung   map[string]struct {
    Name string `json:""blog""`
    Link string `json:""link""`
} `json:""anleitung,omitempty""`


Option 2;

I guess you could also use Anleitung   map[string]interface{} but that is better for ""holding a map of strings to arbitrary data types"". In your case the data is not arbitrary but rather, empty I guess. And looks like that is just temporary. 

I'd go for option 1, then I'd check if my struct contains any Anleitung data or not before accessing it.
",42378878
280,42383863,"The json provided is not valid (as the array does not have a closing ] and the top level json object lacks another closing }) so let's assume it's like:

{
  ""jailbreaks"": [
    {
      ""jailbroken"": false,
      ""name"": """",
      ""version"": """",
      ""url"": """",
      ""anleitung"": [],
      ""ios"": {
        ""start"": ""10.2.1"",
        ""end"": """"
      },
      ""platforms"": [],
      ""caveats"": """"
    },
    {
      ""jailbroken"": true,
      ""name"": ""Yalu102"",
      ""version"": ""beta 6"",
      ""url"": ""https://domain-dl.tld"",
      ""anleitung"": [
        {
          ""blog"": ""title"",
          ""link"": ""http://domain.tld/""
        },
        {
          ""blog"": ""Test"",
          ""link"": ""http://google.at""
        }
      ],
      ""ios"": {
        ""start"": ""10.2"",
        ""end"": """"
      },
      ""platforms"": [
        ""Windows"",
        ""OS X"",
        ""Linux""
      ],
      ""caveats"": ""some text here""
    }
  ]
}


The data structure Jailbreaks (first one), marshals-to/unmarshals-from this json properly:

type Jailbreaks struct {
    List []Jailbreak `json:""jailbreaks""`
}

type Jailbreak struct {
    Jailbroken bool   `json:""jailbroken""`
    Name       string `json:""name""`
    Version    string `json:""version""`
    URL        string `json:""url""`
    Anleitung  []struct {
        Name string `json:""blog""`
        Link string `json:""link""`
    } `json:""anleitung""`

    Firmwares struct {
        Start string `json:""start""`
        End   string `json:""end""`
    } `json:""ios""`

    Platforms []string `json:""platforms""`
    Caveats   string   `json:""caveats""`
}


As you see Anleitung is declared as a slice (not a map).
",42378878
281,23957533,"The size of an array is part if its type.

If there's a set of sizes you know you are going to accept, you could take a buf interface{} with a type switch on the sizes you want. I would assume you know the array sizes, since they must be constant at compile time.

Other than that you would need to use reflection to actually find the array size, and store elements within the array.

It's very infrequent you need to use an array instead of a slice. You may want to reconsider why you have to pass arrays of varying sizes around.
",23956929
282,23958738,"You almost certainly want to use a slice instead of an array. A slice has three things: an underlying backing array, a capacity, and a length. The capacity ""cap"" tells you the size of the underlying backing array.

So, you can use append after checking that len(s)  to avoid any reallocation. Or if you want to make a function, perhaps something like this:

func pushByte(s []byte, b byte) ([]byte, error) {
    if len(s) == cap(s) {
        return s, errors.New(""capacity reached"")
    }
    return append(s, b), nil
}


You'd use it something like this:

s := make([]byte, 0, 10)
var err error
if s, err = pushByte(s, 10); err != nil {
    ... handle error
}

",23956929
283,44207153,"Credit: Jon Calhoun

Resource: https://www.usegolang.com/


  ""...the short answer is that automigrate fails to run because when it adds the column and says it can't have null values this contradicts the fact that any existing records will have a null value by default. The simplest fix since you are still in a dev env is to delete all the users from your table either by dripping the entire table or by running some SQL."" 


Many thanks to Jon Calhoun for this simple and effective solution.
",44188272
284,24729087,"Good Question, let's see the code of udpconn.Close

http://golang.org/src/pkg/net/net.go?s=3725:3753#L124

   func (c *conn) Close() error {
        if !c.ok() {
            return syscall.EINVAL
        }
        return c.fd.Close()
   }


Closes c.fd but what is c.fd ?

type conn struct {
    fd *netFD
}


ok is a netFD net File Descriptor. Let's look at the Close method.

func (fd *netFD) Close() error {
    fd.pd.Lock() // needed for both fd.incref(true) and pollDesc.Evict
    if !fd.fdmu.IncrefAndClose() {
        fd.pd.Unlock()
        return errClosing
    }
    // Unblock any I/O.  Once it all unblocks and returns,
    // so that it cannot be referring to fd.sysfd anymore,
    // the final decref will close fd.sysfd.  This should happen
    // fairly quickly, since all the I/O is non-blocking, and any
    // attempts to block in the pollDesc will return errClosing.
    doWakeup := fd.pd.Evict()
    fd.pd.Unlock()
    fd.decref()
    if doWakeup {
        fd.pd.Wakeup()
    }
    return nil


}

Notice all the decref
So to answer your question. Yes. Is good practice or you will leave hanging around in memory network file descriptors.
",24728805
285,42375272,"Okay, confession time...

I was so caught up in trying to understand deflate that I completely overlooked the fact that Vim wasn't saving the stream contents correctly into new files. So I spent quite a bit of time reading the RFC's, and digging through the internals of the Go compress/... packages, assuming the problem was with my code.

Shortly after I posted my question I tried reading the PDF as a whole, finding the stream/endstream locations, and pushing that through deflate. As soon as I saw the content scroll through the screen I realized my dumb mistake.

+1 @icza, that was exactly my issue.

It was good in then end, as I have a much better understanding of the whole process than if it would have just worked the first go around.
",42355485
286,42377224,"Binary data should never be copied out of / saved from text editors. There might be cases when this succeeds, and it just adds oil to the flame.

Your data that you eventually ""mined out"" from the PDF is most likely not identical to the actual data that is in the PDF. You should take the data from a hex editor (e.g. try hecate for something new), or write a simple app that saves it (which strictly handles the file as binary).

Hint #1:

The binary data displayed spread across multiple lines. Binary data does not contain carriage returns, that's a textual control. If it does, that means the editor did interpret it as text, and so some codes / characters where ""consumed"" to start a new line. Multiple sequences may be interpreted as the same newline (e.g. \n, \r\n). By excluding them, you're already at data loss, by including them, you might already have a different sequence. And if the data was  interpreted and displayed as text, more problems may arise as there are more control characters, and some characters may not appear when displayed.

Hint #2:

When flateReaderFn is used, decoding the 2nd example succeeds (completes without an error). This means ""you were barking up the right tree"", but the success depends on what the actual data is and to what extent was it ""distorted"" by the text editor.
",42355485
