,PostId,Body,ParentId
627,34376170,"You have to explicitly declare your variables as that type. The int literal will be of type int https://play.golang.org/p/OgaZzmpLfB something like var i uint64 is required. In your example you'd have to change your assignment as well so something like this;

var i uint64
for i = 2; i <= k; i += 1 { // I want i to be a uint64
    ...
}

",34376141
628,34406759,"Function overloading is not supported in the language. From the official Golang site it says,

Method dispatch is simplified if it doesn't need to do type matching as well. Experience with other languages told us that having a variety of methods with the same name but different signatures was occasionally useful but that it could also be confusing and fragile in practice. Matching only by name and requiring consistency in the types was a major simplifying decision in Go's type system.

Regarding operator overloading, it seems more a convenience than an absolute requirement. Again, things are simpler without it.

https://golang.org/doc/faq#overloading

One potential solution would be to define a high level function that type checks and handles different types similarly to how you would overload multiple functions. See @evanmcdonnal's solution for a great example. 
",34406700
629,34406772,"The most common way to do this would be to define the method as func fatal(err interface{}) then do type assertions or use a type switch within it's body to handle each of the different types. If I were coding for your example it would look like this;

func fatal(err interface{}) {
     if v, ok := err.(string); ok {
         fmt.Println(v)
     }
     if v, ok := err.(error); ok {
          fmt.Println(v.Error())
     } else {
        // panic ?
     }
}


Also; here's a quick read about type switches and assertions that may be helpful; http://blog.denevell.org/golang-interface-type-assertions-switch.html
You can also check out effective-go as it has sections on both features.
",34406700
630,34406811,"Use log.Fatal() instead. https://golang.org/pkg/log/#Fatal

You can use interface{} but it is not recommended because you lose all the benefits of type checking when you do that. The Go authors get to use interface{} because they understand the appropriate level of additional testing and checks to do when using interface{}. It's much easier (even for intermediate and advanced gophers) to use builtin and standard library functions when something like this is required.

Go does not have algebraic or/sum types either. The standard workaround is to define an and/product type with pointers (e.g. struct{*string, *error}) and go to the effort of making sure you only ever make one of the fields non nil at any point in time.
",34406700
631,34464139,"No, they can't be lost.

While the language spec does not in any way impose any particular implementation on channels, you can think of them as critical sections or mutexes protecting either a single value (for the single message) or an array/list of them (for buffered channels).

The semantics are then enforced in such a way that as soon as a goroutine wants to send a message to a channel, it enters that critical section / locks the mutex, and then either succeds at sending—there's a free slot for its message—or blocks—when there isn't.  As soon as such a slot appears—someone has received an existing message—the sending succeeds and the sending goroutine gets unblocked.

This is a simplified explanation but I hope it gets you the correct idea. In other words, channels in Go is not like message queues which usually are happy with losing messages.

On a side note, I'm not really sure what happens if the receiver panics in some specific state when it's about to receive your message. IOW I'm not sure whether Go guarantees that the message is either sent or not in the presence of a receiver panicking in an unfortunate moment.

Oh, and there's that grey area of the main goroutine exiting (that one running the main.main() function): the spec states clear than the main goroutine does not wait for any other goroutines to complete when it exits. So unless you somehow arrange for the synchronized controlled shutdown of all your spawned goroutines, I beleive they may lose messages.  On the other hand, in this case the world is collapsing anyway…
",34463793
632,34465135,"If something has been successfully sent into the channel then no, it can't be lost in correctly working environment (I mean if you're tampering with your memory or you have bit flips due to cosmic rays then don't expect anything of course).

Message is successfully sent when ch  returns. Otherwise, if it panics, it's not really being sent and if you don't recover than you could claim it's lost (however, it would be lost due to application logic). Panic can happen if channel is closed or, say, you're out of memory.

Similarly if sender is putting into the channel in non-blocking mode (by using select), you should have a sufficient buffer in your channel, because messages can be ""lost"" (although somehow intentionally). For example signal.Notify is working this way:


  Package signal will not block sending to c: the caller must ensure that c has sufficient buffer space to keep up with the expected signal rate.

",34463793
633,34480141,"Message can not be lost. It can be not sent.Order of goroutines execution not defined. So your endless for loop can receive from only one worker all time, and even can sleep if it isn't in main thread. To be sure your queue works in regular fashion you better explicitly in 'main' receive messages for each worker.
",34463793
634,34494494,"Hi I Don't know about go but I know about oracle return query 

Same problem I had with PHP and I solve it using this query 

insert into table (field1,field2,field3)
values (val1,val2,val3) return primaryfield_id into :xx


It will automatically return value in your Go variable (I guess )
please try this 
",34285040
635,34584151,"The program sends two values to the channel out and reads one value from the channel out.  One of the values is not received.

If the channel is unbuffered (capacity 0), then one of the sending goroutines will block until the program exits.  This is a leak.

If the channel is created with a capacity of 1, then both goroutines can send to the channel and exit. The first value sent to the channel is received by main. The second value remains in the channel.

If the main function does not receive a value from the channel out, then a channel of capacity 2 is required to prevent the goroutines from blocking indefinitely.
",34583722
636,34645031,"I think you are assuming mgo is an ""ORM"". But it's just a simple way to store data in Mongo. There are 3 different ways to fix your problem:


Put different types into different collections. That way, every document is the same type.  (Collections are like ""tables"" in a relational database).
Tag each thing with it's type (i.e. store the object type in a field), then you can query on it.
If you are feeling dangerous, you can assume all Artists have Genres, and all Users have a Profile. Then use $exists to select only that type.


The first option is the usual way to do it. You should have specific reasons for doing #2 or #3, as they could be slower.
",34644754
637,34696916,"In order for your JSON to be picked up by the decoder, the fields in your struct must be exported.

This means you need you capitalize the field names. If you have custom naming on your fields -> json conversion, you can add json tags to your structs. 

This will fix your issue:

type SynonymResponse struct {
    Lists []SynonymList `json:""response""`
}

type SynonymList struct {
    Category string `json:""category""`
    Synonyms string `json:""synonyms""`
}

",34696852
638,34717018,"You should use strings.Join for this. Try,

fmt.Printf(""%s, Author of The Art of Computer Programming"", strings.Join(os.Args[1:], "", ""))


Join returns a string with "", "" inserted between each argument.
",34716700
639,34721983,"The reason it's outputting the brackets is because you're passing a slice into the print command.

What you want to do is take each command and put them into a string to be printed as needed.

firstname := os.Args[1]
lastname := os.Args[2]
fmt.Println(lastname + "", "" + firstname)


You should also take a look at the strings package as was pointed out by Chandru. There's a bunch of goodies in there to help with dealing with strings.

See: https://golang.org/pkg/strings/
",34716700
640,34726387,"It looks like the two libraries that you are using both correctly use runtime.LockOSThread to make main-thread-only API calls; unfortunately, to use more than one such library, you'll have to do something fancier than the example code that either provides.  You'll need to write your own main thread / main.Main-invoked message loop that handles calls to multiple MTO APIs.

runtime.LockOSThread is part of the solution to operating with APIs such as this; the golang wiki has a page about how to use it to interact with ""call from main thread only"" APIs.

An extremely short description of how your program should change:

You'll want to use runtime.LockOSThread in main.init to make sure that the main thread is running main.Main; main.Main should be refactored into two parts:


starts a goroutine or goroutines that run what previously was in main.Main;
enters a message loop receiving messages to take certain main-thread actions on one or more channels

",34724912
641,34826423,"Since there is not enough traction on this question I've decided to post my own solution I found while trying to workaround this issue. This won't be marked as answer yet since someone else may provide better solution.

I have moved one of the UI processes (namely part that uses systray) into another binary and call it using cmd := exec.Command(...) and cmd.Start() then I pipe stdin and stdout and communicate with this child process through those.

The example code can be found on Github. Warning there is an error in this gist where after child exits main process will start burning through CPU cycles. Feel free to fix it yourself.

The reason why I did not want to go through with RPC is because this will become slightly too complex to what I want to achieve and does not provide easy way to do two way communication.
",34724912
642,34829722,"One way could be to have an if statement controlling the print output, i.e. if the result is cleanly divisible by 1 (result%1 == 0) then print the result to no decimal places. Otherwise print to .2f as you've done above. Not sure if there is a shorter way of doing this, but I think this should work.
",34829606
643,34829815,"There's no direct solution with the fmt package.

But you can remove the dot and zeros at end with a regular expression:

r, _ := regexp.Compile(`\.?0*$`)
fmt.Printf(""%s%%\n"", r.ReplaceAllString(fmt.Sprintf(""%.2f"", 100*(value/total)),""""))


Bonus: the same regex works for any number of trailing zeros.

Side note: You'll display 50.0041 the same way than 50, which might be a little misleading.
",34829606
644,34830031,"There's no way to do that inside fmt with e.g. another flag or what have you. You'll have to write out the logic yourself. You could do something like:

var final string
doubledecimal := fmt.Sprintf(""%.2f"", 100*value/total)
if doubledecimal[len(doubledecimal)-2:] == ""00"" {
    final = doubledecimal[:len(doubledecimal)-3]
} else {
    final = doubledecimal
}
fmt.Printf(""%s%%\n, final)


You could similarly use strings.Split to split on the decimal point and work from there.

You could even adjust this to turn 50.10% into 50.1%.

doubledecimal := fmt.Sprintf(""%.2f"", 100*value/total)
// Strip trailing zeroes
for doubledecimal[len(doubledecimal)-1] == 0 {
    doubledecimal = doubledecimal[:len(doubledecimal)-1]
}
// Strip the decimal point if it's trailing.
if doubledecimal[len(doubledecimal)-1] == ""."" {
    doubledecimal = doubledecimal[:len(doubledecimal)-1]
}
fmt.Printf(""%s%%\n"", doubledecimal)

",34829606
645,34837911,"Since the empty string is the nil value of a string, you should compare against that. 

str == """"


Checking variables against their nil values to see if they are empty is the Go way of doing this. 

In terms of performance, there's no notable difference. Using len(str) is a function call, so it should in theory be slower.

EDIT: Some evidence:

I benchmarked this code:

func BenchmarkNil(b *testing.B) {
    str := ""asd""
    cnt := 0
    for i := 0; i < b.N; i++ {
        if str == """" {
            cnt++
        }
    }
}


with the three different checks in the if-statement: str == """", len(str) == 0 and len(str) .

BenchmarkLenEq-8        2000000000               0.77 ns/op
BenchmarkLenLess-8      2000000000               0.76 ns/op
BenchmarkNil-8          2000000000               0.50 ns/op


For checking against an empty string (str := """" instead of str := ""asd""), there is no measurable difference. Checking against a non-empty string takes more time, and there, the nil check is noticeably faster.

BenchmarkLenEq-8        2000000000               0.34 ns/op
BenchmarkLenLess-8      2000000000               0.33 ns/op
BenchmarkNil-8          2000000000               0.33 ns/op


EDIT2:
The only thing you can do these days to be somewhat sure of how fast something is is to benchmark it. Modern CPU's are superscalar, so one clock cycle per instruction is simply not true anymore. The benchmark code comparing against the empty string ran at 2.94GHz (2.94*10^9 op/s) on my 4GHz 6700k, which is less than two clock cycles per loop iteration. The nil check against the non-empty string ran at 2GHz (2*10^9 op/s) on the same CPU. 

This means 2 cpu cycles per loop iteration on the nil check, and 3 on the len check, or a single instruction per loop iteration on the check against the empty string. 
",34837805
646,34838015,"If you check X86 Assembly control flows, you see that there are jump on equality and jump on inequality instructions. So in theory and if you make some simple assumptions about Go compiler, != and  would perform the same (1 CPU clock). 

If you are really into it, you can see this answer and compare what assembly is produced for each of them.
",34837805
647,34879997,"You could dial to the socket before using it:

_, err = net.Dial(""tcp"", ""127.0.0.1:8021"")    //8021 is a closed socket
if err != nil {
    panic(""Error, socket not opened"")
}


EDIT:
Maybe this way is more clear:

isOpen := true
_, err = net.Dial(""tcp"", ""127.0.0.1:8021"")    //8021 is a closed socket
if err != nil {
    isOpen = false
}

if isOpen {
    //Your logic here
}

",34875888
648,34889113,"I enabled tcp keepalive and this problem got solved. I was running my VM in google compute engine and probably the firewall terminated idle connections.

TCP Keep alive

Configuring tcp keep alive in linux

Golang http server automatically picked this up, so no change was required in my golang code.

Regards,

Sathya
",34823724
649,34927433,"Something like this should work, however I'm not familiar with how GCD works so I could be way off.

func main() {
    q := NewQueue(10) // the size is mainly so it wouldn't block, you can play with that to your liking.
    var wg sync.WaitGroup
    for i := 0; i < 10; i++ {
        wg.Add(1)
        i := i
        q <- func() { log.Println(""i ="", i); wg.Done() }
    }
    wg.Wait()
    close(q)
}

func NewQueue(size int) (q chan func()) {
    q = make(chan func(), size)
    go func() {
        for fn := range q {
            fn()
        }
    }()
    return
}


playground
",34926930
650,34947853,"Check out https://godoc.org/code.google.com/p/go-uuid/uuid#NewRandom.

And you may want to consider storing this in a database with the email address and perhaps an expiry date / time so that the verification doesn't stay there forever. You may only want to allow people to verify within 24 hours, or 7 days and so on. Have another job that periodically cleans expired and non-verified emails.
",34947001
651,34947943,"Two points:


No, the method as presented won't guarantee them to be unique.
You don't need to have all your tokens to be unique.


To expand on these points…

You're dealing with a set of outstanding verification requests.
That is:


A request is made by the user;
You generate a unique verification token and store it into some presistent database.  This is needed in order for verification to work anyway.
The user receives your e-mail and clicks that link from it which contain your token.  At this point you remove the information about this pending verificaton request from your persistent storage.


As you can see, at any given time you only have several outstanding verification requests.  Hence this situation has two important properties:


You only need the tokens of these outstanding requests be different from one another.  It's OK to have a verification token to be the same as that of some past (or future) request.
Your tokens have to be hard-to-guess (obviously).  I'm sure you already understand that.


So, the approach to generating a new token is as follows:


Generate something hard-to-guess.
Compare it with the tokens bound to the outstanding/pending verification requests persisted in your storage.

If you find an outstanding request with the same token, you have a collision so go to step (1) and repeat.

Otherwise the token is OK so proceed with it and persist the data about this request.
Once the request passed verification, remove it from your storage.


Exact algorythm for generating tokens does not matter much.  I'd say an UUID or something looking like SHA-256/512 calculated over some random data is OK.
",34947001
652,34949307,"No need to be unique. You could look for more secure/complex solutions but what about simply putting a random number in hex such that    

strconv.FormatInt(rand.Int63(), 16)


https://play.golang.org/p/l9U2uUZNAV
",34947001
653,34995923,"The second current is in the if scope. Replace current :=  with current =  (no colon). When using := you define a new current variable in the nested scope.

if winning == current {
    fmt.Println(games_played)
    break
} else {
    current := <- ch
    games_played += 1
}


is equivalent of:

if winning == current {
    fmt.Println(games_played)
    break
} else {
    var current int[6] // you don't want this, as it shadows your
                       // current form the outher scope
    current = <- ch // you want only this guy
    games_played += 1
}

",34995808
654,35030421,"Your server receives a file (e.g. via a form post), and your server code is responsible to save it to a folder of the server's choice.

The client has no control over where the server will save it. The client may arbitrarily recommend a folder e.g. with another form field (or a subfolder relative to some agreed or arbitrary root), but the client is not in a position to enforce anything.

One thing you should be aware of that if you acquire the posted file name at server side, you should not use it as is, because the client may send a file name which contains folder separators (e.g. '/' and it may contain sequences to denote parent folders (e.g. ""../.."").

What you should do (most secure) is to generate a name at the server side. Or if you want to use the name recommended by the client, only use the last part of the sent file name (in case it contains folder names too). Also if you use the name sent by the client, you should check if file already exists to prevent independent clients to overwrite each other's files. Or best would be to use a folder name unique to the client, that way there is no chance to overwrite each other's files.

You may use the path package to check/manipulate file names and paths. For example path.Base() returns only the last part (the file name) of a path. And you may use path.Join() to concatenate folders and file name.

For example if a client uploads a file via a form post, you may handle it at server side like this:

func fileHandler(w http.ResponseWriter, r *http.Request) {
    f, fh, err := r.FormFile(""file"")
    if err != nil {
        // File not submitted? Handle error 
        http.Error(w, ""You must upload a file"", http.StatusBadRequest)
        return
    }

    // Save it:
    // Here I use username as a unique client identifier
    saveName := path.Join(""path/to/uploaded/files/"", username, path.Base(fh.Filename))
    savef, err := os.Create(saveName)
    if err != nil {
        // Failed to create file on server, handle err
        http.Error(w, ""Failed to save file"", http.StatusInternalServerError)
        return
    }
    defer savef.Close()

    io.Copy(savef, f)
    fmt.Fprintln(w, ""File saved successfully."")
}

",35029311
655,35042360,"Here is the code, that calculates current offset between local and specified timezones. I agree with Ainar-G's comment that offset makes sense only with relation to specified moment in time:

package main

import (
    ""fmt""
    ""time""
)

func main() {
    loc, err := time.LoadLocation(""MST"")
    if err != nil {
        fmt.Println(err)
    }

    now := time.Now()
    _, destOffset := now.In(loc).Zone()
    _, localOffset := now.Zone()

    fmt.Println(""Offset:"", destOffset-localOffset)
}

",35036951
656,35085405,"If only a single goroutine accesses the struct member, you don't need to have a mutex to control access. I would, probably, use one anyway (either re-use the existing mutex in the struct, or another one), on the basis that while there may only be one goroutine accessing that struct member today, there's nothing enforce that.
",35084268
657,35094402,"You do not need another mutex for it, also if you're just operating on int* types, you can ditch the mutex all together and use atomic.*

type shared struct {
    sharedCounter    int64 // member shared between multiple goroutines, protected by mutex
    exclusiveCounter int64 // member exclusive of one goroutine -- is mutex needed?
}

func (s *shared) readCounter() int64 {
    return atomic.LoadInt64(&s.sharedCounter)
}

func (s *shared) setCounter(i int64) {
    atomic.StoreInt64(&s.sharedCounter, i)
}


playground
",35084268
658,35141761,"Based on the compile error you're working with a uint64 pointer and not a uint64 value.  You may get what you want by referencing the value directly using the * operator. I've never worked with protobuf, so I could be off but that should get you moving.  Here's a nice reference that may help golang pointers
",35141669
659,35141771,"pb_obj.Score's type seems to be *uint64 (pointer to uint64), not uint64. You just need to access to the value the pointer is referencing:

score := int64(*pb_obj.Score)


(See the * prefix as the difference)
",35141669
660,35203695,"Like JimB pointed out, you are not handling http nor websocket connections yet.

You can do websocket handling with the package github.com/gorilla/websocket
This is how a simple setup could look like:

package main

import (    
    ""log""
    ""net/http""
    ""github.com/gorilla/websocket""
)

// wsHandler implements the Handler Interface
type wsHandler struct{}

func main() {
    router := http.NewServeMux()
    router.Handle(""/"", http.FileServer(http.Dir(""./webroot""))) //handles static html / css etc. under ./webroot
    router.Handle(""/ws"", wsHandler{}) //handels websocket connections

    //serving
    log.Fatal(http.ListenAndServe(""localhost:8080"", router))
}

func (wsh wsHandler) ServeHTTP(w http.ResponseWriter, r *http.Request) {
    // upgrader is needed to upgrade the HTTP Connection to a websocket Connection
        upgrader := &websocket.Upgrader{
            ReadBufferSize:  1024,
            WriteBufferSize: 1024,
        }

        //Upgrading HTTP Connection to websocket connection
        wsConn, err := upgrader.Upgrade(w, r, nil)
        if err != nil {
            log.Printf(""error upgrading %s"", err)
            return
        }

        //handle your websockets with wsConn
}


In your Javascript you then need var sock = new WebSocket(""ws://localhost/ws:8080""); obviously.
",35202405
661,35216377,"Note that you can also manipulate what the name of the fields in the generated JSON are by doing the following:

type Name struct {
  First string `json:""firstname""`
  Middle string `json:""middlename""`
  Last string `json:""lastname""` 
}

",15452004
662,35253006,"The issue is that you are initializing the nested map of ""key"" in each called, so it always overrides the previous data.

So just changing your line

retMap[key] = make(map[string]string) // If not assign here then it gives runtime error ""panic: assignment to entry in nil map""


to the below should make your code work:

=_, ok := retMap[key]
if !ok {
    retMap[key] = make(map[string]string)
}


I'm just checking the existence of a value stored for ""key"", and initialize a new map if it doesn't exist.



Updated:

I also rewrote your code to use some built-in functions that Go provide with, as strings.Split or strings.Trim* functions. It could be helpful.

package main

import (
    ""fmt""
    ""strconv""
    ""strings""
)

const str = ""Hello @John martin #sosos &Hi @William ""

func main() {
    retMap := make(map[string]map[string]string)
    retMap[""group""] = make(map[string]string)
    retMap[""user""] = make(map[string]string)
    retMap[""hashTag""] = make(map[string]string)
    list := strings.Split(strings.TrimSpace(str), "" "")

    for _, value := range list {
        firstCharacter := string(value[0])
        if firstCharacter == ""@"" {
            retMap[""user""][strconv.Itoa(len(retMap[""user""])+1)] = strings.TrimLeft(value, ""@"")
        } else if firstCharacter == ""&"" {
            retMap[""group""][strconv.Itoa(len(retMap[""group""])+1)] = strings.TrimLeft(value, ""&"")
        } else if firstCharacter == ""#"" {
            retMap[""hashTag""][strconv.Itoa(len(retMap[""hashTag""])+1)] = strings.TrimLeft(value, ""#"")
        }
    }

    fmt.Println(""Final String "", retMap)
}

",35250981
663,35256530,"Importantly, you should check all of your errors - e.g.:

- hashedPassword, _ := bcrypt.GenerateFromPassword([]byte(r.Form[""passwordSignup""][0]), bcrypt.DefaultCost)
# Check our error, especially for something as important as password hashing
+ hashedPassword, err := bcrypt.GenerateFromPassword([]byte(r.Form[""passwordSignup""][0]), bcrypt.DefaultCost)
if err != nil {
    http.Error(w, http.StatusText(http.StatusBadRequest), http.StatusBadRequest)
    return
}




A lot of your relevant cookie code is missing, but here's what it should look like:

cookie := &http.Cookie{
        Name: ""my_app"",
        Value: val, // Some encoded value
        Path: ""/"", // Otherwise it defaults to the /login if you create this on /login (standard cookie behaviour)
        MaxAge: 86400, // One day
}

http.SetCookie(w, cookie)


Alternatively, if you use gorilla/sessions (which I recommend because it correctly authenticates cookies), you would do the following:

session, err := store.Get(r, ""session-name"")
if err != nil {
    http.Error(w, err.Error(), 500)
    return
}

session.Options.Path = ""/""
session.Values[""user""] = user

err := session.Save(r, w)
if err != nil {
    http.Error(w, err.Error(), 500)
    return
}

http.Redirect(w, r, ""/"", 301)

",35252253
664,35257894,"Ok, two things:


You haven't ""inherited"" io.Writer (you simply stated that your struct contains a writer). In go, interfaces are implicit. If your struct implements Write(p []byte) (n int, err, error), it is an io.Writer and can be used with any function accepting it. Period. No need to declare anything.
As for your problem: fmt.Printf(""%s\n"", string(p))

",35257784
665,35327747,"I think the best approach for this would be to keep a pool of worker goroutines, dispatch the work for them in channels, and then close the channel so they would exit. 

something like this:

// create a channel for work ""tasks""
ch := make(chan string)

wg := sync.WaitGroup{}

// start the workers
for t = 0; t < 100; t++{
    wg.Add(1)
    go saveToDB(ch, &wg)
}

// push the lines to the queue channel for processing
for _, line := range fileline {
    ch <- line
}

// this will cause the workers to stop and exit their receive loop
close(ch)

// make sure they all exit
wg.Wait()


and then the saveFunction looks like this:

func saveToDB(ch chan string, wg *sync.WaitGroup) {
    // cnosume a line
    for line := range ch {
        // do work
        actuallySaveToDB(line)
    }
    // we've exited the loop when the dispatcher closed the channel, 
    // so now we can just signal the workGroup we're done
    wg.Done()
}

",35327609
666,35348490,"@OneOfOne, it was close but not quite.

I ended up making a Serial Dispatch Queue implementation in Go available here.

It is basically a go routine that blocks on a channel of type func() and runs the functions that are passed in order. 

Implementation:

//Package serialqueue provides a serial queue for functions. 
//Queue items are processed in First In First Out (FIFO) order. 
package serialqueue

//New returns a new serial queue.
//Enqueue items like queueObj <- func() {doWork(data)}
func New() chan func() {
    //create channel of type function
    var queue = make(chan func())

    //spawn go routine to read and run functions in the channel
    go func() {
        for true {
            nextFunction := <-queue
            nextFunction()
        }
    }()

    return queue
}


Usage: (demonstrating writing to a string in the correct order)

//Package serialqueue provides provides tests for github.com/ansonl/serialqueue. 
package serialqueue_test

import (
    ""testing""
    ""fmt""
    ""sync""
    ""github.com/ansonl/serialqueue""
    )

func TestQueue(t *testing.T) {
    //Create new serial queue
    queue := serialqueue.New()

    //Number of times to loop
    var loops = 100

    //Queue output will be added here
    var queueOutput string

    //WaitGroup for determining when queue output is finished
    var wg sync.WaitGroup

    //Create function to place in queue
    var printTest = func(i int) {
        queueOutput = fmt.Sprintf(""%v%v"",queueOutput, i)
        wg.Done()
    }

    //Add functions to queue
    var i int;
    for i=0;i<loops;i++ {
        wg.Add(1)
        t:=i
        queue <- func() {printTest(t)}
    }

    //Generate correct output
    var correctOutput string
    for i=0;i<loops;i++ {
        correctOutput = fmt.Sprintf(""%v%v"", correctOutput, i)       
    }

    //Wait until all functions in queue are done
    wg.Wait()

    //Compare queue output with correct output
    if queueOutput != correctOutput {
        t.Errorf(""Serial Queue produced %v, want %v"", queueOutput, correctOutput);
    }
}


Hope this helps someone with the same issue! 
",34926930
667,35379919,"
  The Go Programming Language Specification
  
  Map types
  
  A new, empty map value is made using the built-in function make, which
  takes the map type and an optional capacity hint as arguments:

make(map[string]int)
make(map[string]int, 100)

  
  The initial capacity does not bound its size: maps grow to accommodate
  the number of items stored in them, with the exception of nil maps. A
  nil map is equivalent to an empty map except that no elements may be
  added.


You write:

var countedData map[string][]ChartElement


Instead, to initialize the map, write,

countedData := make(map[string][]ChartElement)

",35379378
668,35386184,"To paraphrase, there are lies, damn lies, and benchmarks.

Despite being asked, you still haven't posted the code necessary to reproduce your issue: How to create a Minimal, Complete, and Verifiable example.

Here's a reproducible benchmark, which uses a PRNG, that should drive your CPUs to close to 100%:

package main

import (
    ""math/rand""
    ""runtime""
    ""time""
)

func DoSomeCPU(done <-chan bool) {
    r := rand.New(rand.NewSource(time.Now().UnixNano()))
    k := 0
    for i := 0; i < 1000000; i++ {
        j := i*i + 2
        k += i * r.Intn(j)
    }
    _ = k
    <-done
}

func main() {
    numCPU := runtime.NumCPU()
    runtime.GOMAXPROCS(numCPU)
    done := make(chan bool, 2*numCPU)
    for {
        done <- true
        go DoSomeCPU(done)
    }
}


What results do you get when you run this code?
",35384033
669,35388675,"The main reason is, the global rand.* uses a mutex, so at any given point, you can only generate one random number at a time.

The reason @peterSO's answer works is because there's no mutex now and it's 1 generator per routine, however you can end up with duplicate state if 2 or more goroutines start at the exact nano second, although unlikely.

Look here to see how the global rand works under the hood.
",35384033
670,35436450,"Try to add your endpoint operatin id ('updateBar') as a parameter operation id. Something like:

// swagger:parameters updateBar
type BarParam struct {

    // aaaa
    // in: path
    bar string
}


And remove 'Parameters' from your endpoint swagger doc
",35432369
671,35487263,"Great question!

Looking at the source code of go/doc, we can see that it has to deal with this same case in readType function. There, it says:

324     func (r *reader) readType(decl *ast.GenDecl, spec *ast.TypeSpec) {
...
334     // compute documentation
335     doc := spec.Doc
336     spec.Doc = nil // doc consumed - remove from AST
337     if doc == nil {
338         // no doc associated with the spec, use the declaration doc, if any
339         doc = decl.Doc
340     }
...


Notice in particular how it needs to deal with the case where the AST does not have a doc attached to the TypeSpec. To do this, it falls back on the GenDecl. This gives us a clue as to how we might use the AST directly to parse doc comments for structs. Adapting the for loop in the question code to add a case for *ast.GenDecl:

for _, f := range d {
    ast.Inspect(f, func(n ast.Node) bool {
        switch x := n.(type) {
        case *ast.FuncDecl:
            fmt.Printf(""%s:\tFuncDecl %s\t%s\n"", fset.Position(n.Pos()), x.Name, x.Doc.Text())
        case *ast.TypeSpec:
            fmt.Printf(""%s:\tTypeSpec %s\t%s\n"", fset.Position(n.Pos()), x.Name, x.Doc.Text())
        case *ast.Field:
            fmt.Printf(""%s:\tField %s\t%s\n"", fset.Position(n.Pos()), x.Names, x.Doc.Text())
        case *ast.GenDecl:
            fmt.Printf(""%s:\tGenDecl %s\n"", fset.Position(n.Pos()), x.Doc.Text())
        }

        return true
    })
}


Running this gives us:

main.go:3:1:    GenDecl %!s(*ast.CommentGroup=)
main.go:11:1:   GenDecl &{[%!s(*ast.Comment=&{69 // FirstType docs})]}
main.go:11:6:   TypeSpec FirstType  %!s(*ast.CommentGroup=)
main.go:13:2:   Field [FirstMember] &{[%!s(*ast.Comment=&{112 // FirstMember docs})]}
main.go:17:1:   GenDecl &{[%!s(*ast.Comment=&{155 // SecondType docs})]}
main.go:17:6:   TypeSpec SecondType %!s(*ast.CommentGroup=)
main.go:19:2:   Field [SecondMember]    &{[%!s(*ast.Comment=&{200 // SecondMember docs})]}
main.go:23:1:   FuncDecl main   &{[%!s(*ast.Comment=&{245 // Main docs})]}
main.go:33:23:  Field [n]   %!s(*ast.CommentGroup=)
main.go:33:35:  Field []    %!s(*ast.CommentGroup=)


And, hey!

We've printed out the long-lost FirstType docs and SecondType docs! But this is unsatisfactory. Why is the doc not attached to the TypeSpec? The go/doc/reader.go file goes to extraordinary lengths to circumvent this issue, actually generating a fake GenDecl and passing it to the readType function mentioned earlier, if there is no documentation associated with the struct declaration! 

   503  fake := &ast.GenDecl{
   504   Doc: d.Doc,
   505   // don't use the existing TokPos because it
   506   // will lead to the wrong selection range for
   507   // the fake declaration if there are more
   508   // than one type in the group (this affects
   509   // src/cmd/godoc/godoc.go's posLink_urlFunc)
   510   TokPos: s.Pos(),
   511   Tok:    token.TYPE,
   512   Specs:  []ast.Spec{s},
   513  }


But why all this?

Imagine we changed the type definitions from code in the question slightly (defining structs like this is not common, but still valid Go):

// This documents FirstType and SecondType together
type (
    // FirstType docs
    FirstType struct {
        // FirstMember docs
        FirstMember string
    }

    // SecondType docs
    SecondType struct {
        // SecondMember docs
        SecondMember string
    }
)


Run the code (including the case for ast.GenDecl) and we get:

main.go:3:1:    GenDecl %!s(*ast.CommentGroup=)
main.go:11:1:   GenDecl &{[%!s(*ast.Comment=&{69 // This documents FirstType and SecondType together})]}
main.go:13:2:   TypeSpec FirstType  &{[%!s(*ast.Comment=&{129 // FirstType docs})]}
main.go:15:3:   Field [FirstMember] &{[%!s(*ast.Comment=&{169 // FirstMember docs})]}
main.go:19:2:   TypeSpec SecondType &{[%!s(*ast.Comment=&{215 // SecondType docs})]}
main.go:21:3:   Field [SecondMember]    &{[%!s(*ast.Comment=&{257 // SecondMember docs})]}
main.go:26:1:   FuncDecl main   &{[%!s(*ast.Comment=&{306 // Main docs})]}
main.go:36:23:  Field [n]   %!s(*ast.CommentGroup=)
main.go:36:35:  Field []    %!s(*ast.CommentGroup=)


That's right

Now the struct type definitions have their docs, and the GenDecl has its own documentation, too. In the first case, posted in the question, the doc was attached to GenDecl, since the AST sees the individual struct type definitions of ""contractions"" of the parenthesized-version of type definitions, and wants to handle all definitions the same, whether they are grouped or not. The same thing would happen with variable definitions, as in:

// some general docs
var (
    // v docs
    v int

    // v2 docs
    v2 string
)


So if you wish to parse comments with pure AST, you need to be aware that this is how it works. But the preferred method, as @mjibson suggested, is to use go/doc. Good luck!
",19580688
